Carpeta;Nombre del archivo;Planta_Inglés;Estado_Ingles;Planta_Español;Estado_Español;Planta_Estado
Bean_healthy;bean_healthy_train.257.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1898_bean_healthy_train.285.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1150_bean_healthy_test.30.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_120_bean_healthy_train.299.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_833_bean_healthy_val.34.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_106_bean_healthy_train.109.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1145_bean_healthy_train.108.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1483_bean_healthy_train.163.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2343_bean_healthy_train.5.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_698_bean_healthy_train.25.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_881_bean_healthy_train.230.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1324_bean_healthy_train.122.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_730_bean_healthy_train.176.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2037_bean_healthy_val.32.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_893_bean_healthy_val.28.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_355_bean_healthy_train.187.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1060_bean_healthy_train.18.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_689_bean_healthy_train.171.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_441_bean_healthy_train.133.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.280.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.294.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_677_bean_healthy_train.14.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1298_bean_healthy_train.91.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_784_bean_healthy_train.287.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_746_bean_healthy_test.8.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2271_bean_healthy_train.266.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1036_bean_healthy_train.198.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2422_bean_healthy_val.41.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2294_bean_healthy_val.17.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_225_bean_healthy_train.24.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1580_bean_healthy_train.115.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1102_bean_healthy_val.9.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1233_bean_healthy_train.175.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_984_bean_healthy_train.245.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.295.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_765_bean_healthy_train.278.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_808_bean_healthy_train.234.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_867_bean_healthy_train.134.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1107_bean_healthy_val.7.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2354_bean_healthy_train.157.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2382_bean_healthy_train.189.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1362_bean_healthy_train.135.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1130_bean_healthy_train.280.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2141_bean_healthy_train.124.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.281.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1253_bean_healthy_test.27.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_315_bean_healthy_val.31.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1161_bean_healthy_train.332.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_20_bean_healthy_train.307.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_440_bean_healthy_train.38.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_815_bean_healthy_train.35.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_144_bean_healthy_test.14.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1349_bean_healthy_train.73.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1451_bean_healthy_train.102.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1000_bean_healthy_train.269.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2038_bean_healthy_val.32.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.256.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_668_bean_healthy_train.165.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1541_bean_healthy_train.55.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2106_bean_healthy_train.235.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.242.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2013_bean_healthy_train.323.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1104_bean_healthy_train.72.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2448_bean_healthy_train.149.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_722_bean_healthy_train.282.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_437_bean_healthy_train.38.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_127_bean_healthy_val.6.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1408_bean_healthy_train.93.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1209_bean_healthy_train.291.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_559_bean_healthy_test.16.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1004_bean_healthy_train.317.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2320_bean_healthy_test.9.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1667_bean_healthy_train.64.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_804_bean_healthy_train.234.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_769_bean_healthy_train.278.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_946_bean_healthy_train.145.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1311_bean_healthy_val.20.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1226_bean_healthy_train.63.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1031_bean_healthy_test.11.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2132_bean_healthy_train.293.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1691_bean_healthy_train.129.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_241_bean_healthy_train.181.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_988_bean_healthy_train.245.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1903_bean_healthy_train.252.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2144_bean_healthy_test.25.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1064_bean_healthy_train.39.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1045_bean_healthy_val.38.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1971_bean_healthy_train.180.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_827_bean_healthy_val.42.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1951_bean_healthy_train.311.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.23.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1011_bean_healthy_train.151.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.37.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2391_bean_healthy_test.12.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_882_bean_healthy_train.202.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_956_bean_healthy_train.85.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1290_bean_healthy_train.296.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_387_bean_healthy_train.247.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_557_bean_healthy_test.23.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_717_bean_healthy_train.4.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2379_bean_healthy_train.189.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.108.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_738_bean_healthy_test.8.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2304_bean_healthy_test.5.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2366_bean_healthy_train.153.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_19_bean_healthy_train.307.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2002_bean_healthy_train.83.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_916_bean_healthy_train.146.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_325_bean_healthy_train.116.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2022_bean_healthy_val.16.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1079_bean_healthy_val.18.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.134.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1021_bean_healthy_test.20.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_181_bean_healthy_train.211.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1649_bean_healthy_train.114.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_329_bean_healthy_train.116.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_test.0.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1389_bean_healthy_val.33.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1521_bean_healthy_train.177.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_415_bean_healthy_test.33.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_83_bean_healthy_train.231.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1577_bean_healthy_train.115.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_test.36.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_516_bean_healthy_train.107.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_422_bean_healthy_test.33.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_test.22.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2185_bean_healthy_train.71.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_819_bean_healthy_val.42.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2298_bean_healthy_train.42.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_829_bean_healthy_train.201.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_369_bean_healthy_val.10.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_601_bean_healthy_train.210.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1636_bean_healthy_train.248.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_841_bean_healthy_train.239.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_475_bean_healthy_train.209.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2347_bean_healthy_train.5.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_853_bean_healthy_train.41.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.322.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2433_bean_healthy_train.94.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_709_bean_healthy_train.2.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.336.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_val.22.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1049_bean_healthy_val.38.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1819_bean_healthy_train.57.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_val.36.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_228_bean_healthy_train.24.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1317_bean_healthy_train.10.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.2.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_651_bean_healthy_train.314.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_992_bean_healthy_train.321.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1396_bean_healthy_train.329.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_212_bean_healthy_train.188.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_929_bean_healthy_train.183.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2308_bean_healthy_test.5.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_99_bean_healthy_train.109.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2246_bean_healthy_val.23.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1180_bean_healthy_train.234.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2263_bean_healthy_train.240.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_695_bean_healthy_train.25.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1075_bean_healthy_val.18.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2053_bean_healthy_train.333.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_905_bean_healthy_test.1.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1026_bean_healthy_train.314.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_942_bean_healthy_test.10.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_639_bean_healthy_test.29.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.93.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1169_bean_healthy_train.70.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_306_bean_healthy_train.164.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.87.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.153.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_619_bean_healthy_train.33.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1851_bean_healthy_train.185.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1757_bean_healthy_train.263.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2180_bean_healthy_train.71.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.147.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.50.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_val.9.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.44.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.190.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2239_bean_healthy_train.61.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2436_bean_healthy_train.94.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1472_bean_healthy_val.13.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.78.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.184.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1981_bean_healthy_train.322.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_599_bean_healthy_train.210.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1593_bean_healthy_train.194.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2421_bean_healthy_val.41.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1024_bean_healthy_val.11.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1935_bean_healthy_train.106.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_745_bean_healthy_test.8.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_319_bean_healthy_val.31.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2151_bean_healthy_train.309.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1966_bean_healthy_train.8.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2329_bean_healthy_train.112.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_830_bean_healthy_val.34.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1103_bean_healthy_val.9.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_810_bean_healthy_train.35.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1762_bean_healthy_train.263.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_92_bean_healthy_train.290.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1442_bean_healthy_train.197.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_244_bean_healthy_train.288.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1352_bean_healthy_train.176.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2133_bean_healthy_train.124.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_862_bean_healthy_train.46.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2034_bean_healthy_val.32.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1171_bean_healthy_train.123.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_936_bean_healthy_val.36.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1241_bean_healthy_train.175.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_969_bean_healthy_train.309.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_343_bean_healthy_test.15.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1170_bean_healthy_train.125.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1544_bean_healthy_train.55.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1500_bean_healthy_train.119.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.219.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1252_bean_healthy_train.292.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_486_bean_healthy_test.2.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_965_bean_healthy_train.309.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_432_bean_healthy_train.38.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_281_bean_healthy_train.298.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2325_bean_healthy_train.112.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.225.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_1101_bean_healthy_train.72.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2443_bean_healthy_train.300.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1400_bean_healthy_train.329.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_248_bean_healthy_train.288.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;bean_healthy_train.231.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1437_bean_healthy_train.321.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_952_bean_healthy_train.217.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1939_bean_healthy_train.106.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1993_bean_healthy_test.13.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_126_bean_healthy_val.6.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_2033_bean_healthy_train.84.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1746_bean_healthy_train.272.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_1729_bean_healthy_train.16.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_595_bean_healthy_train.210.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug2_851_bean_healthy_train.274.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
Bean_healthy;aug_882_bean_healthy_test.1.jpg;Bean;healthy;Fríjol;Saludable;Fríjol_Saludable
