Carpeta,Nombre del archivo,Planta,Condición,Saludable
bean-healthy,bean_healthy_train.76.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.62.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.7.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.149.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.89.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.175.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.161.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.10.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.38.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.12.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.177.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.163.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.48.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.5.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.188.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.74.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.60.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.201.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.215.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.229.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.228.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.214.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.200.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.61.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.75.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.189.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.4.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.49.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.162.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.176.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.13.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.313.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.307.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.13.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.139.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.111.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.105.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.12.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.267.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.273.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.298.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.299.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.272.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.266.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.13.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.104.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.110.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.138.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.12.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.306.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.312.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.338.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.304.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.310.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.38.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.10.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.106.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.112.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.11.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.39.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.258.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.270.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.264.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.265.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.271.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.259.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.38.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.10.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.113.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.107.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.11.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.39.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.311.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.305.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.339.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.301.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.315.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.329.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.15.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.29.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.103.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.117.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.28.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.14.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.275.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.261.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.249.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.248.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.260.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.274.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.15.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.29.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.116.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.102.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.28.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.14.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.328.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.314.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.300.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.316.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.302.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.8.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.16.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.114.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.100.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.128.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.17.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.262.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.276.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.289.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.288.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.277.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.263.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.16.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.129.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.101.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.115.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.17.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.9.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.303.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.317.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.41.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.332.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.326.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.4.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.26.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.32.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.118.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.130.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.124.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.33.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.27.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.246.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.252.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.285.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.291.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.290.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.284.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.253.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.247.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.26.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.32.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.125.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.131.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.119.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.33.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.27.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.5.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.327.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.333.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.40.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.319.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.42.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.325.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.331.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.7.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.19.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.31.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.25.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.127.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.133.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.24.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.30.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.18.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.279.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.251.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.245.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.292.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.286.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.287.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.293.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.244.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.250.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.278.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.19.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.31.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.25.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.132.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.126.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.24.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.30.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.18.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.6.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.330.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.324.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.43.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.318.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.320.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.334.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.308.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.34.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.20.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.2.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.122.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.136.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.21.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.35.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.254.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.240.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.268.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.297.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.283.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.120tore,bean,healthy,Sí
bean-healthy,bean_healthy_train.282.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.296.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.269.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.241.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.255.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.34.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.20.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.137.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.123.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.3.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.21.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.35.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.309.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.335.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.321.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.337.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.323.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.23.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.37.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.1.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.135.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.121.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.109.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.36.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.22.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.243.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.257.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.280.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.294.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.295.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.281.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.256.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.242.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.23.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.37.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.108.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.134.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.0.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.36.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.22.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.322.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.336.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.22.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.36.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.2.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.93.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.87.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.153.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.147.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.50.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.9.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.44.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.190.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.78.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.184.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.219.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.225.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.231.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.230.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.224.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.218.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.185.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.79.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.191.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.45.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.51.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.8.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.146.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.152.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.86.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.92.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.3.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.37.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.23.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.35.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.21.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.1.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.84.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.178.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.90.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.144.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.150.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.47.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.53.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.187.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.193.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.232.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.226.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.227.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.233.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.192.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.186.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.52.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.46.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.151.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.145.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.91.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.179.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.85.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.0.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.20.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.34.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.18.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.4.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.30.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.24.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.141.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.155.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.81.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.169.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.95.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.182.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.196.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.42.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.56.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.237.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.223.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.222.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.236.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.57.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.43.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.197.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.183.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.94.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.168.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.80.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.154.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.140.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.25.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.31.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.19.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.5.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.7.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.340.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.27.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.33.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.40.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.156.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.142.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.96.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.82.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.195.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.69.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.181.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.55.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.41.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.220.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.234.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.208.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.209.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.235.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.221.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.40.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.54.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.180.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.68.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.194.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.83.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.97.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.143.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.157.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_test.41.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.32.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_val.26.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.341.jpg,bean,healthy,Sí
bean-healthy,bean_healthy_train.6.jpg,bean,healthy,Sí
cucumber-diseased,cucumber_IMG20200629182152.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182146.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182344.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-45.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-51.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-54-58.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182542.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182224.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182026.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-30.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-18.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182810_01.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-19.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-31.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-25.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182225.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-50.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-54-59.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-44.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182345.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182158_01.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182812.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182147.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182153.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182635.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182345_01.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182810.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182409.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-52.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-46.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182227.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182031.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-33.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-27.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-04 (2).jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182334_01.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-26.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-55-32.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182018.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-51-13 (2).jpg,cucumber,diseased,No
cucumber-diseased,cucumber_IMG20200629182226.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-47.jpg,cucumber,diseased,No
cucumber-diseased,cucumber_photo_2020-06-27_23-53-53.jpg,cucumber,diseased,No
